,CSP,Sexe,Salaire,Age
7958,Profession intermediaire,Femme,3930.31699420624,58
7959,Profession intermediaire,Femme,4012.38673108565,62
7960,Profession intermediaire,Femme,4070.18126773858,64
7961,Profession intermediaire,Femme,4082.71256235997,57
7962,Profession intermediaire,Homme,1897.42250373655,24
7963,Profession intermediaire,Homme,1938.42770437084,26
7964,Profession intermediaire,Homme,1944.24243275875,25
7965,Profession intermediaire,Homme,1982.75801485268,18
7966,Profession intermediaire,Homme,2094.54111648975,25
7967,Profession intermediaire,Homme,2144.48266497091,21
7968,Profession intermediaire,Homme,2159.3209703442,31
7969,Profession intermediaire,Homme,2198.66654482304,22
7970,Profession intermediaire,Homme,2212.73785177328,24
7971,Profession intermediaire,Homme,2213.19964395309,20
7972,Profession intermediaire,Homme,2223.10180352176,31
7973,Profession intermediaire,Homme,2228.06079849538,23
7974,Profession intermediaire,Homme,2244.71801524494,23
7975,Profession intermediaire,Homme,2252.89750074137,24
7976,Profession intermediaire,Homme,2273.2779983037,19
7977,Profession intermediaire,Homme,2289.36015850786,25
7978,Profession intermediaire,Homme,2290.92135238128,26
7979,Profession intermediaire,Homme,2303.49962089681,28
7980,Profession intermediaire,Homme,2321.59512306421,33
7981,Profession intermediaire,Homme,2323.24611143537,31
7982,Profession intermediaire,Homme,2328.96415877232,27
7983,Profession intermediaire,Homme,2329.28066747937,21
7984,Profession intermediaire,Homme,2334.50313644628,25
7985,Profession intermediaire,Homme,2342.1057448784,25
7986,Profession intermediaire,Homme,2342.68955047336,30
7987,Profession intermediaire,Homme,2343.67466868371,24
7988,Profession intermediaire,Homme,2361.75065404243,22
7989,Profession intermediaire,Homme,2365.44306272861,27
7990,Profession intermediaire,Homme,2376.72093789775,27
7991,Profession intermediaire,Homme,2379.69998183271,26
7992,Profession intermediaire,Homme,2383.43969137696,22
7993,Profession intermediaire,Homme,2388.90927384221,33
7994,Profession intermediaire,Homme,2389.15573198047,26
7995,Profession intermediaire,Homme,2389.33793156388,30
7996,Profession intermediaire,Homme,2392.59444425929,27
7997,Profession intermediaire,Homme,2393.22838764179,28
7998,Profession intermediaire,Homme,2397.81010507548,32
7999,Profession intermediaire,Homme,2399.21355553477,24
8000,Profession intermediaire,Homme,2405.6391540163,21
8001,Profession intermediaire,Homme,2410.03216042548,26
8002,Profession intermediaire,Homme,2416.70559531024,26
8003,Profession intermediaire,Homme,2418.08056969247,24
8004,Profession intermediaire,Homme,2421.01286631862,30
8005,Profession intermediaire,Homme,2433.57176119132,30
8006,Profession intermediaire,Homme,2439.84686448209,24
8007,Profession intermediaire,Homme,2442.79488547215,21
8008,Profession intermediaire,Homme,2446.6863523072,28
8009,Profession intermediaire,Homme,2453.48640763206,20
8010,Profession intermediaire,Homme,2459.39366096616,27
8011,Profession intermediaire,Homme,2466.47356203855,28
8012,Profession intermediaire,Homme,2471.01084219637,20
8013,Profession intermediaire,Homme,2471.91262156498,29
8014,Profession intermediaire,Homme,2473.91579048535,32
8015,Profession intermediaire,Homme,2474.62800597963,22
8016,Profession intermediaire,Homme,2475.57479891362,22
8017,Profession intermediaire,Homme,2475.75267203071,24
8018,Profession intermediaire,Homme,2476.78284374209,21
8019,Profession intermediaire,Homme,2477.92536411767,25
8020,Profession intermediaire,Homme,2488.02295308589,34
8021,Profession intermediaire,Homme,2488.92825596709,25
8022,Profession intermediaire,Homme,2491.17436784749,29
8023,Profession intermediaire,Homme,2491.41031107656,24
8024,Profession intermediaire,Homme,2493.76077726937,31
8025,Profession intermediaire,Homme,2499.90083661009,29
8026,Profession intermediaire,Homme,2507.6078746182,29
8027,Profession intermediaire,Homme,2507.85953740572,26
8028,Profession intermediaire,Homme,2508.85026764449,31
8029,Profession intermediaire,Homme,2514.33650411971,31
8030,Profession intermediaire,Homme,2515.47355137072,31
8031,Profession intermediaire,Homme,2515.84480791141,30
8032,Profession intermediaire,Homme,2520.69773538604,30
8033,Profession intermediaire,Homme,2521.103336016,24
8034,Profession intermediaire,Homme,2524.00747348222,26
8035,Profession intermediaire,Homme,2525.03604680789,22
8036,Profession intermediaire,Homme,2527.41694247777,26
8037,Profession intermediaire,Homme,2529.29859071342,25
8038,Profession intermediaire,Homme,2529.77385693199,22
8039,Profession intermediaire,Homme,2532.26748584695,24
8040,Profession intermediaire,Homme,2541.17092885992,20
8041,Profession intermediaire,Homme,2544.85048967995,31
8042,Profession intermediaire,Homme,2546.50677391029,20
8043,Profession intermediaire,Homme,2551.9133154921,31
8044,Profession intermediaire,Homme,2555.84378452408,29
8045,Profession intermediaire,Homme,2559.53960914296,31
8046,Profession intermediaire,Homme,2561.90229710272,21
8047,Profession intermediaire,Homme,2565.22112640086,21
8048,Profession intermediaire,Homme,2566.20469608021,26
8049,Profession intermediaire,Homme,2569.80895999937,34
8050,Profession intermediaire,Homme,2570.05972905929,34
8051,Profession intermediaire,Homme,2571.01297022588,24
8052,Profession intermediaire,Homme,2577.47045626488,29
8053,Profession intermediaire,Homme,2579.27676538183,25
8054,Profession intermediaire,Homme,2582.73916527545,30
8055,Profession intermediaire,Homme,2589.43271511701,27
8056,Profession intermediaire,Homme,2591.62161329789,25
8057,Profession intermediaire,Homme,2603.45815722589,28
8058,Profession intermediaire,Homme,2606.16166704854,22
8059,Profession intermediaire,Homme,2608.25032585179,29
8060,Profession intermediaire,Homme,2608.7516109866,26
8061,Profession intermediaire,Homme,2609.18021278297,25
8062,Profession intermediaire,Homme,2609.26031907322,28
8063,Profession intermediaire,Homme,2610.02475238923,26
8064,Profession intermediaire,Homme,2611.11480340101,27
8065,Profession intermediaire,Homme,2611.20043042629,22
8066,Profession intermediaire,Homme,2612.63863221418,32
8067,Profession intermediaire,Homme,2614.30532827053,30
8068,Profession intermediaire,Homme,2615.51812654164,30
8069,Profession intermediaire,Homme,2615.94029987432,22
8070,Profession intermediaire,Homme,2618.73048247254,30
8071,Profession intermediaire,Homme,2622.30234068033,25
8072,Profession intermediaire,Homme,2628.37989999768,25
8073,Profession intermediaire,Homme,2638.41232328262,32
8074,Profession intermediaire,Homme,2639.11647295143,30
8075,Profession intermediaire,Homme,2641.80215566127,31
8076,Profession intermediaire,Homme,2642.67741840246,23
8077,Profession intermediaire,Homme,2645.76778483843,27
8078,Profession intermediaire,Homme,2648.83222946755,31
8079,Profession intermediaire,Homme,2650.71931957717,22
8080,Profession intermediaire,Homme,2655.40160919398,28
8081,Profession intermediaire,Homme,2659.21645145498,23
8082,Profession intermediaire,Homme,2659.91812053007,24
8083,Profession intermediaire,Homme,2664.36216299529,26
8084,Profession intermediaire,Homme,2666.33954063731,35
8085,Profession intermediaire,Homme,2668.39850275841,28
8086,Profession intermediaire,Homme,2669.52919083866,24
8087,Profession intermediaire,Homme,2669.99674301173,34
8088,Profession intermediaire,Homme,2670.7081790764,36
8089,Profession intermediaire,Homme,2671.57816949,26
8090,Profession intermediaire,Homme,2671.97660658741,34
8091,Profession intermediaire,Homme,2672.44072951078,31
8092,Profession intermediaire,Homme,2672.54639052122,27
8093,Profession intermediaire,Homme,2674.77619798761,29
8094,Profession intermediaire,Homme,2675.37780225482,33
8095,Profession intermediaire,Homme,2679.11205874013,27
8096,Profession intermediaire,Homme,2683.82335187599,33
8097,Profession intermediaire,Homme,2684.02690648657,25
8098,Profession intermediaire,Homme,2685.72658303686,24
8099,Profession intermediaire,Homme,2689.24125581362,31
8100,Profession intermediaire,Homme,2692.36456272697,31
8101,Profession intermediaire,Homme,2695.7145533793,31
8102,Profession intermediaire,Homme,2699.90982372484,30
8103,Profession intermediaire,Homme,2700.24123166763,22
8104,Profession intermediaire,Homme,2709.28941320347,25
8105,Profession intermediaire,Homme,2710.22305789745,25
8106,Profession intermediaire,Homme,2713.83091316789,32
8107,Profession intermediaire,Homme,2713.9398001448,25
8108,Profession intermediaire,Homme,2717.00706033434,27
8109,Profession intermediaire,Homme,2717.93602669283,28
8110,Profession intermediaire,Homme,2721.75403399924,35
8111,Profession intermediaire,Homme,2722.57097115427,35
8112,Profession intermediaire,Homme,2722.83982469429,35
8113,Profession intermediaire,Homme,2726.54372991979,31
8114,Profession intermediaire,Homme,2726.82443945973,24
8115,Profession intermediaire,Homme,2727.13320813918,29
8116,Profession intermediaire,Homme,2728.65067482917,24
8117,Profession intermediaire,Homme,2731.33279176896,27
8118,Profession intermediaire,Homme,2731.56267402417,37
8119,Profession intermediaire,Homme,2732.25856937762,34
8120,Profession intermediaire,Homme,2733.66632158374,31
8121,Profession intermediaire,Homme,2734.64354142615,25
8122,Profession intermediaire,Homme,2737.28060660869,27
8123,Profession intermediaire,Homme,2739.31687654211,27
8124,Profession intermediaire,Homme,2745.28773044448,30
8125,Profession intermediaire,Homme,2745.69045692524,26
8126,Profession intermediaire,Homme,2748.89226614598,28
8127,Profession intermediaire,Homme,2753.44848097161,34
8128,Profession intermediaire,Homme,2756.00129956115,36
8129,Profession intermediaire,Homme,2756.67844818304,24
8130,Profession intermediaire,Homme,2758.06995534765,28
8131,Profession intermediaire,Homme,2759.31334132424,27
8132,Profession intermediaire,Homme,2760.09975745208,32
8133,Profession intermediaire,Homme,2762.01339820987,29
8134,Profession intermediaire,Homme,2763.7175568073,28
8135,Profession intermediaire,Homme,2765.36595277686,36
8136,Profession intermediaire,Homme,2765.74314050478,26
8137,Profession intermediaire,Homme,2766.8487710399,32
8138,Profession intermediaire,Homme,2766.89029967217,28
8139,Profession intermediaire,Homme,2767.42644474018,27
8140,Profession intermediaire,Homme,2772.35473575123,25
8141,Profession intermediaire,Homme,2774.38140445053,26
8142,Profession intermediaire,Homme,2778.82470127439,35
8143,Profession intermediaire,Homme,2779.01619911112,28
8144,Profession intermediaire,Homme,2779.27794358631,37
8145,Profession intermediaire,Homme,2780.17461300984,28
8146,Profession intermediaire,Homme,2781.31917074369,26
8147,Profession intermediaire,Homme,2785.40909651283,36
8148,Profession intermediaire,Homme,2786.44554210485,25
8149,Profession intermediaire,Homme,2791.55504334811,29
8150,Profession intermediaire,Homme,2794.38200745704,35
8151,Profession intermediaire,Homme,2795.51177721877,25
8152,Profession intermediaire,Homme,2799.66329672664,35
8153,Profession intermediaire,Homme,2800.13347889841,28
8154,Profession intermediaire,Homme,2800.97357845169,27
8155,Profession intermediaire,Homme,2802.03433415432,30
8156,Profession intermediaire,Homme,2811.48516601989,35
8157,Profession intermediaire,Homme,2812.40054259424,29
8158,Profession intermediaire,Homme,2812.86552011795,35
8159,Profession intermediaire,Homme,2812.93586389277,34
8160,Profession intermediaire,Homme,2813.14029391986,35
8161,Profession intermediaire,Homme,2813.44024188075,34
8162,Profession intermediaire,Homme,2814.78773618449,37
8163,Profession intermediaire,Homme,2816.38574025923,32
8164,Profession intermediaire,Homme,2819.04504644885,34
8165,Profession intermediaire,Homme,2822.7460481459,28
8166,Profession intermediaire,Homme,2822.87067043948,24
8167,Profession intermediaire,Homme,2823.61694174836,30
8168,Profession intermediaire,Homme,2823.95461622012,30
8169,Profession intermediaire,Homme,2828.43974747012,33
8170,Profession intermediaire,Homme,2828.46551060716,24
8171,Profession intermediaire,Homme,2829.47170499268,34
8172,Profession intermediaire,Homme,2831.45067118767,26
8173,Profession intermediaire,Homme,2831.88770289204,35
8174,Profession intermediaire,Homme,2836.73474434921,37
8175,Profession intermediaire,Homme,2838.42062605391,26
8176,Profession intermediaire,Homme,2838.47452476302,27
8177,Profession intermediaire,Homme,2839.63859000457,36
8178,Profession intermediaire,Homme,2840.90819438602,33
8179,Profession intermediaire,Homme,2842.16273091089,24
8180,Profession intermediaire,Homme,2842.65875177532,32
8181,Profession intermediaire,Homme,2843.4060233809,34
8182,Profession intermediaire,Homme,2844.68825573324,25
8183,Profession intermediaire,Homme,2846.88573048213,26
8184,Profession intermediaire,Homme,2848.1700303035,34
8185,Profession intermediaire,Homme,2851.0660807311,36
8186,Profession intermediaire,Homme,2851.29242464306,29
8187,Profession intermediaire,Homme,2853.00365559939,35
8188,Profession intermediaire,Homme,2859.94774435318,25
8189,Profession intermediaire,Homme,2861.56757191743,39
8190,Profession intermediaire,Homme,2863.19372361274,28
8191,Profession intermediaire,Homme,2865.41349814259,30
8192,Profession intermediaire,Homme,2868.03383125736,35
8193,Profession intermediaire,Homme,2869.58373809986,27
8194,Profession intermediaire,Homme,2869.7582241375,34
8195,Profession intermediaire,Homme,2870.86800887593,38
8196,Profession intermediaire,Homme,2871.24358237978,37
8197,Profession intermediaire,Homme,2872.96937593802,29
8198,Profession intermediaire,Homme,2873.81220342429,27
8199,Profession intermediaire,Homme,2876.92128273988,29
8200,Profession intermediaire,Homme,2880.73102013464,30
8201,Profession intermediaire,Homme,2881.45746564237,39
8202,Profession intermediaire,Homme,2882.05753037081,33
8203,Profession intermediaire,Homme,2882.82633876218,38
8204,Profession intermediaire,Homme,2884.69585021357,37
8205,Profession intermediaire,Homme,2885.2312804899,32
8206,Profession intermediaire,Homme,2886.28804122504,29
8207,Profession intermediaire,Homme,2886.75757055358,30
8208,Profession intermediaire,Homme,2886.88705591599,33
8209,Profession intermediaire,Homme,2891.49413954974,33
8210,Profession intermediaire,Homme,2891.60244253857,32
8211,Profession intermediaire,Homme,2894.06097888453,26
8212,Profession intermediaire,Homme,2895.14459455611,32
8213,Profession intermediaire,Homme,2896.57112743892,29
8214,Profession intermediaire,Homme,2897.27851137,29
8215,Profession intermediaire,Homme,2898.87247650992,37
8216,Profession intermediaire,Homme,2899.01593300054,28
8217,Profession intermediaire,Homme,2901.57233636759,39
8218,Profession intermediaire,Homme,2901.66473200975,36
8219,Profession intermediaire,Homme,2901.78681468544,31
8220,Profession intermediaire,Homme,2902.21554019428,35
8221,Profession intermediaire,Homme,2902.26497766341,32
8222,Profession intermediaire,Homme,2902.82247459239,34
8223,Profession intermediaire,Homme,2903.30145029287,37
8224,Profession intermediaire,Homme,2903.55172788449,38
8225,Profession intermediaire,Homme,2908.99026167671,32
8226,Profession intermediaire,Homme,2909.01367599909,39
8227,Profession intermediaire,Homme,2909.98273326541,38
8228,Profession intermediaire,Homme,2913.95718972465,29
8229,Profession intermediaire,Homme,2915.09789083151,39
8230,Profession intermediaire,Homme,2916.88648724043,34
8231,Profession intermediaire,Homme,2918.51267422945,27
8232,Profession intermediaire,Homme,2918.58275698547,40
8233,Profession intermediaire,Homme,2922.35221401095,32
8234,Profession intermediaire,Homme,2922.79877648658,36
8235,Profession intermediaire,Homme,2923.02001889671,29
8236,Profession intermediaire,Homme,2923.45033288325,40
8237,Profession intermediaire,Homme,2923.59104354794,39
8238,Profession intermediaire,Homme,2925.99961486317,35
8239,Profession intermediaire,Homme,2928.18169898308,34
8240,Profession intermediaire,Homme,2928.26851623525,34
8241,Profession intermediaire,Homme,2928.58050720601,36
8242,Profession intermediaire,Homme,2929.88293308138,28
8243,Profession intermediaire,Homme,2930.99918692587,39
8244,Profession intermediaire,Homme,2933.89069041795,37
8245,Profession intermediaire,Homme,2935.47697830169,37
8246,Profession intermediaire,Homme,2935.9555375978,27
8247,Profession intermediaire,Homme,2937.82095959864,35
8248,Profession intermediaire,Homme,2940.89633900843,40
8249,Profession intermediaire,Homme,2942.61551844937,32
8250,Profession intermediaire,Homme,2942.6899908194,35
8251,Profession intermediaire,Homme,2943.50423828114,28
8252,Profession intermediaire,Homme,2948.1567630044,31
8253,Profession intermediaire,Homme,2950.19214167929,37
8254,Profession intermediaire,Homme,2951.46257204179,36
8255,Profession intermediaire,Homme,2951.77393285693,34
8256,Profession intermediaire,Homme,2952.54222821846,32
8257,Profession intermediaire,Homme,2953.05040653458,40
8258,Profession intermediaire,Homme,2953.64323225941,39
8259,Profession intermediaire,Homme,2953.68456102584,32
8260,Profession intermediaire,Homme,2953.76584349216,31
8261,Profession intermediaire,Homme,2954.85832101291,34
8262,Profession intermediaire,Homme,2956.28572640575,39
8263,Profession intermediaire,Homme,2956.70040078278,35
8264,Profession intermediaire,Homme,2957.33223005237,33
8265,Profession intermediaire,Homme,2957.36931324202,32
8266,Profession intermediaire,Homme,2958.21774432591,41
8267,Profession intermediaire,Homme,2959.33566933281,35
8268,Profession intermediaire,Homme,2959.53641815277,32
8269,Profession intermediaire,Homme,2960.12548154117,39
8270,Profession intermediaire,Homme,2960.21232110604,29
8271,Profession intermediaire,Homme,2960.55979527153,39
8272,Profession intermediaire,Homme,2961.6167538865,32
8273,Profession intermediaire,Homme,2962.00622647519,32
8274,Profession intermediaire,Homme,2962.37317940897,37
8275,Profession intermediaire,Homme,2962.50615956484,37
8276,Profession intermediaire,Homme,2962.9226750475,30
8277,Profession intermediaire,Homme,2964.35861251008,38
8278,Profession intermediaire,Homme,2964.3892453631,37
8279,Profession intermediaire,Homme,2964.8691464276,28
8280,Profession intermediaire,Homme,2965.04748677613,29
8281,Profession intermediaire,Homme,2965.81438439059,29
8282,Profession intermediaire,Homme,2966.30849349868,31
8283,Profession intermediaire,Homme,2966.81747941791,30
8284,Profession intermediaire,Homme,2967.50971950006,29
8285,Profession intermediaire,Homme,2968.66797939585,40
8286,Profession intermediaire,Homme,2969.39867330216,40
8287,Profession intermediaire,Homme,2969.91377854573,36
8288,Profession intermediaire,Homme,2971.43446577397,39
8289,Profession intermediaire,Homme,2971.47371701252,28
8290,Profession intermediaire,Homme,2971.48530625501,41
8291,Profession intermediaire,Homme,2972.14564855312,37
8292,Profession intermediaire,Homme,2972.49282767656,31
8293,Profession intermediaire,Homme,2972.82372541304,32
8294,Profession intermediaire,Homme,2973.49280654768,39
8295,Profession intermediaire,Homme,2973.68447160862,34
8296,Profession intermediaire,Homme,2975.4442223845,40
8297,Profession intermediaire,Homme,2976.48904614785,38
8298,Profession intermediaire,Homme,2977.49260874397,42
8299,Profession intermediaire,Homme,2978.23090656688,30
8300,Profession intermediaire,Homme,2979.27326435056,36
8301,Profession intermediaire,Homme,2980.08836644537,29
8302,Profession intermediaire,Homme,2981.93873221527,30
8303,Profession intermediaire,Homme,2982.89911835984,41
8304,Profession intermediaire,Homme,2983.71705154446,29
8305,Profession intermediaire,Homme,2985.03457465763,33
8306,Profession intermediaire,Homme,2986.34804561324,35
8307,Profession intermediaire,Homme,2987.1543798095,34
8308,Profession intermediaire,Homme,2987.40701158097,32
8309,Profession intermediaire,Homme,2987.76831285409,40
8310,Profession intermediaire,Homme,2987.89995865567,32
8311,Profession intermediaire,Homme,2988.76655422148,41
8312,Profession intermediaire,Homme,2990.68073443374,41
8313,Profession intermediaire,Homme,2990.7860703954,28
8314,Profession intermediaire,Homme,2991.98860458709,36
8315,Profession intermediaire,Homme,2992.23854797125,40
8316,Profession intermediaire,Homme,2992.75955727511,31
8317,Profession intermediaire,Homme,2994.48623279204,31
8318,Profession intermediaire,Homme,2994.62856178211,35
8319,Profession intermediaire,Homme,2994.83666418472,32
8320,Profession intermediaire,Homme,2995.61500113873,37
8321,Profession intermediaire,Homme,2996.69424989651,37
8322,Profession intermediaire,Homme,2996.88173568621,32
8323,Profession intermediaire,Homme,2996.94982577448,41
8324,Profession intermediaire,Homme,2999.39329376025,39
8325,Profession intermediaire,Homme,3001.66777476797,29
8326,Profession intermediaire,Homme,3002.85406241845,38
8327,Profession intermediaire,Homme,3003.05562071827,33
8328,Profession intermediaire,Homme,3004.7769458319,36
8329,Profession intermediaire,Homme,3006.62417372267,42
8330,Profession intermediaire,Homme,3007.66500163173,34
8331,Profession intermediaire,Homme,3008.25334444065,29
8332,Profession intermediaire,Homme,3008.82089707616,43
8333,Profession intermediaire,Homme,3009.75188182471,40
8334,Profession intermediaire,Homme,3010.29349024753,31
8335,Profession intermediaire,Homme,3011.04518385254,38
8336,Profession intermediaire,Homme,3011.37847257503,38
8337,Profession intermediaire,Homme,3011.75738311419,31
8338,Profession intermediaire,Homme,3012.52638547668,41
8339,Profession intermediaire,Homme,3014.69604208157,38
8340,Profession intermediaire,Homme,3015.37447508069,31
8341,Profession intermediaire,Homme,3015.38439723677,41
8342,Profession intermediaire,Homme,3015.45679019717,39
8343,Profession intermediaire,Homme,3017.41318399263,42
8344,Profession intermediaire,Homme,3017.69070885373,36
8345,Profession intermediaire,Homme,3017.92103626479,31
8346,Profession intermediaire,Homme,3018.22340345609,33
8347,Profession intermediaire,Homme,3018.83055410338,41
8348,Profession intermediaire,Homme,3020.18129472822,31
8349,Profession intermediaire,Homme,3021.14872000777,31
8350,Profession intermediaire,Homme,3021.35949848887,38
8351,Profession intermediaire,Homme,3021.38382303065,35
8352,Profession intermediaire,Homme,3025.29698808487,36
8353,Profession intermediaire,Homme,3025.42949816039,33
8354,Profession intermediaire,Homme,3025.59224019164,34
8355,Profession intermediaire,Homme,3025.72001680287,39
8356,Profession intermediaire,Homme,3026.43219308434,33
8357,Profession intermediaire,Homme,3027.09732210944,37
8358,Profession intermediaire,Homme,3027.66069594121,30
8359,Profession intermediaire,Homme,3028.3281326183,33
8360,Profession intermediaire,Homme,3029.27826757711,38
8361,Profession intermediaire,Homme,3030.28147630545,41
8362,Profession intermediaire,Homme,3031.46474854465,39
8363,Profession intermediaire,Homme,3034.52552751924,31
8364,Profession intermediaire,Homme,3035.54891811524,43
8365,Profession intermediaire,Homme,3035.85577904745,39
8366,Profession intermediaire,Homme,3036.08393193542,31
8367,Profession intermediaire,Homme,3036.36932201498,36
8368,Profession intermediaire,Homme,3037.89136344304,43
8369,Profession intermediaire,Homme,3038.21723558985,31
8370,Profession intermediaire,Homme,3038.74220177184,37
8371,Profession intermediaire,Homme,3038.98181404922,35
8372,Profession intermediaire,Homme,3039.14768912675,34
8373,Profession intermediaire,Homme,3039.17866982045,40
8374,Profession intermediaire,Homme,3042.31597831673,42
8375,Profession intermediaire,Homme,3042.72695512338,35
8376,Profession intermediaire,Homme,3048.46044865838,42
8377,Profession intermediaire,Homme,3048.57243138282,39
8378,Profession intermediaire,Homme,3048.67006006969,31
8379,Profession intermediaire,Homme,3049.07631437721,44
8380,Profession intermediaire,Homme,3049.76744346675,36
8381,Profession intermediaire,Homme,3050.26785212525,36
8382,Profession intermediaire,Homme,3052.15135719196,42
8383,Profession intermediaire,Homme,3052.54416769021,33
8384,Profession intermediaire,Homme,3053.12684177608,43
8385,Profession intermediaire,Homme,3054.290683471,31
8386,Profession intermediaire,Homme,3055.4582861534,37
8387,Profession intermediaire,Homme,3056.01728752105,33
8388,Profession intermediaire,Homme,3056.98235037621,40
8389,Profession intermediaire,Homme,3058.08477157906,31
8390,Profession intermediaire,Homme,3059.24566076201,41
8391,Profession intermediaire,Homme,3060.95644952648,43
8392,Profession intermediaire,Homme,3062.0920172734,33
8393,Profession intermediaire,Homme,3062.94681014395,36
8394,Profession intermediaire,Homme,3062.96809642497,41
8395,Profession intermediaire,Homme,3063.0783479406,39
8396,Profession intermediaire,Homme,3063.69555009244,39
8397,Profession intermediaire,Homme,3064.11100676305,38
8398,Profession intermediaire,Homme,3064.12286067809,33
8399,Profession intermediaire,Homme,3064.41685486373,41
8400,Profession intermediaire,Homme,3066.07825241491,41
8401,Profession intermediaire,Homme,3067.85460455649,44
8402,Profession intermediaire,Homme,3071.54222227515,38
8403,Profession intermediaire,Homme,3072.14195629904,41
8404,Profession intermediaire,Homme,3072.67440834898,32
8405,Profession intermediaire,Homme,3074.68393412772,35
8406,Profession intermediaire,Homme,3074.76154684941,42
8407,Profession intermediaire,Homme,3075.27444656964,37
8408,Profession intermediaire,Homme,3075.86157702152,38
8409,Profession intermediaire,Homme,3076.39899618261,39
8410,Profession intermediaire,Homme,3076.51688108522,45
8411,Profession intermediaire,Homme,3076.75818738734,40
8412,Profession intermediaire,Homme,3076.95639787253,42
8413,Profession intermediaire,Homme,3081.13190482389,44
8414,Profession intermediaire,Homme,3083.8719860154,36
8415,Profession intermediaire,Homme,3084.03033247805,41
8416,Profession intermediaire,Homme,3084.04745494983,35
8417,Profession intermediaire,Homme,3091.34351080182,33
8418,Profession intermediaire,Homme,3093.65841117902,42
8419,Profession intermediaire,Homme,3094.0104184197,44
8420,Profession intermediaire,Homme,3097.5532625782,34
8421,Profession intermediaire,Homme,3098.23716540175,45
8422,Profession intermediaire,Homme,3098.48003180077,44
8423,Profession intermediaire,Homme,3098.79363392937,41
8424,Profession intermediaire,Homme,3099.52132134456,44
8425,Profession intermediaire,Homme,3106.17563260002,32
8426,Profession intermediaire,Homme,3106.22090316348,35
8427,Profession intermediaire,Homme,3107.71017626919,41
8428,Profession intermediaire,Homme,3109.86400150227,35
8429,Profession intermediaire,Homme,3111.26743734641,33
8430,Profession intermediaire,Homme,3111.51940703176,38
8431,Profession intermediaire,Homme,3112.40997272471,37
8432,Profession intermediaire,Homme,3112.59352085517,35
8433,Profession intermediaire,Homme,3113.63379026257,39
8434,Profession intermediaire,Homme,3113.77856947248,40
8435,Profession intermediaire,Homme,3114.63700489655,39
8436,Profession intermediaire,Homme,3115.28910737638,45
8437,Profession intermediaire,Homme,3116.62077523751,34
8438,Profession intermediaire,Homme,3117.06989647839,44
8439,Profession intermediaire,Homme,3119.19031476467,33
8440,Profession intermediaire,Homme,3120.60613071853,38
8441,Profession intermediaire,Homme,3120.80196433184,39
8442,Profession intermediaire,Homme,3125.56995659733,34
8443,Profession intermediaire,Homme,3125.68496710544,44
8444,Profession intermediaire,Homme,3126.33807657045,41
8445,Profession intermediaire,Homme,3126.79669982591,34
8446,Profession intermediaire,Homme,3126.87768398737,40
8447,Profession intermediaire,Homme,3127.26273633638,43
8448,Profession intermediaire,Homme,3127.42981904388,36
8449,Profession intermediaire,Homme,3127.51090904956,40
8450,Profession intermediaire,Homme,3127.95385200302,34
8451,Profession intermediaire,Homme,3128.81106145699,43
8452,Profession intermediaire,Homme,3129.78380731482,36
8453,Profession intermediaire,Homme,3130.10948740581,36
8454,Profession intermediaire,Homme,3131.01115716789,42
8455,Profession intermediaire,Homme,3132.78860504756,37
8456,Profession intermediaire,Homme,3132.92531609098,38
8457,Profession intermediaire,Homme,3133.02630074553,32
8458,Profession intermediaire,Homme,3133.62539983348,33
8459,Profession intermediaire,Homme,3133.64155968847,42
8460,Profession intermediaire,Homme,3134.32206658858,42
8461,Profession intermediaire,Homme,3134.71718498239,33
8462,Profession intermediaire,Homme,3136.4215898147,41
8463,Profession intermediaire,Homme,3136.78622224113,43
8464,Profession intermediaire,Homme,3136.84647210383,41
8465,Profession intermediaire,Homme,3137.13698737137,47
8466,Profession intermediaire,Homme,3138.57318444041,37
8467,Profession intermediaire,Homme,3138.99509146677,43
8468,Profession intermediaire,Homme,3139.04872670457,41
8469,Profession intermediaire,Homme,3139.65104676567,41
8470,Profession intermediaire,Homme,3139.98172138814,39
8471,Profession intermediaire,Homme,3142.80325261555,41
8472,Profession intermediaire,Homme,3143.60258527159,37
8473,Profession intermediaire,Homme,3143.68794391562,44
8474,Profession intermediaire,Homme,3144.0511305989,43
8475,Profession intermediaire,Homme,3144.14395509155,33
8476,Profession intermediaire,Homme,3144.57034505027,46
8477,Profession intermediaire,Homme,3144.78743624554,37
8478,Profession intermediaire,Homme,3144.85541452927,39
8479,Profession intermediaire,Homme,3146.47204224213,35
8480,Profession intermediaire,Homme,3147.52674339522,43
8481,Profession intermediaire,Homme,3148.48750980149,44
8482,Profession intermediaire,Homme,3149.89538454236,43
8483,Profession intermediaire,Homme,3150.39045418215,37
8484,Profession intermediaire,Homme,3151.56942909439,39
8485,Profession intermediaire,Homme,3151.6898872979,40
8486,Profession intermediaire,Homme,3151.90350695224,45
8487,Profession intermediaire,Homme,3152.19857715961,39
8488,Profession intermediaire,Homme,3154.29815492007,39
8489,Profession intermediaire,Homme,3157.92677764351,36
8490,Profession intermediaire,Homme,3158.24456156134,37
8491,Profession intermediaire,Homme,3158.39541341104,34
8492,Profession intermediaire,Homme,3158.72509535123,37
8493,Profession intermediaire,Homme,3159.64931680952,45
8494,Profession intermediaire,Homme,3159.87798923257,35
